name,rating,description
Artemisia Japonica Extract,Not Rated,"Functions: Humectant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Artemisia Lavandulaefolia Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Maritima Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Maritima Herb Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Mongolia Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Montana Flower Oil,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Artemisia Montana Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Montana Leaf Water,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Artemisia Pallens Flower Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Pallens Flower Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Pallens Herb Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Pallens Herb Oil,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Princeps Callus Extract,Not Rated,"Functions: Antioxidant, Hair Conditioning, Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Artemisia Princeps Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Princeps Leaf/Triticum Vulgare Bran Extract,Not Rated,"Functions: Anti-Sebum, Antimicrobial, Antioxidant, Antiplaque, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Artemisia Princeps Leaf Oil,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Artemisia Princeps Leaf Water,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Scoparia Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Tridentata Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Tridentata Leaf/Stem Oil,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Umbelliformis Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Umbelliformis Flower Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Vulgaris Herb Extract,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artemisia Vulgaris Oil,Not Rated,"Functions: Fragrance, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Artemisinin,Not Rated,"Functions: Antimicrobial, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Artepillin C,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Arthrobacter/Hyaluronic Acid Ferment Filtrate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Arthrobacter/Panax Ginseng Root Ferment Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Arthrospira Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Arthrospira Platensis Culture Conditioned Media,Not Rated,"Functions: Antimicrobial, Antioxidant, Hair Conditioning, Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Arthrospira Platensis Extract,Not Rated,"Functions: Antioxidant, Hair Conditioning, Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Artocarpus Altilis Flower Extract,Not Rated,"Functions: Antioxidant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Artocarpus Altilis Wood Extract,Not Rated,"Functions: Anti-Sebum, Antimicrobial, Antioxidant, Bleaching. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Artocarpus Heterophyllus Fruit Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Artocarpus Heterophyllus Seed Extract,Not Rated,Functions: Bleaching. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aruncus Aethusifolius Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aruncus Dioicus Leaf/Stem Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aruncus Dioicus Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Arundo Donax Stem Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Asarum Heterotropoides Extract,Not Rated,"Functions: Anti-Seborrheic, Antimicrobial, Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asarum Heterotropoides Rhizome Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asarum Heterotropoides Root Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asarum Sieboldii Rhizome/Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Asarum Sieboldii Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Asarum Sieboldii Root Water,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascophyllum Nodosum/Fucus Vesiculosus Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ascophyllum Nodosum Powder,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascorbic Acid Polypeptide,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ascorbyl Carbonyl Dipeptide-17,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascorbyl Carboxydecyl Trisiloxane,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascorbyl Cyclo PEG-6,Not Rated,Functions: Chelating. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascorbyl Dipalmitate,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascorbyl Isostearate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascorbyl Lactoside,Not Rated,"Functions: Antioxidant, Bleaching. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ascorbyl Linoleate,Not Rated,"Functions: Antioxidant, Bleaching, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ascorbyl Methoxycinnamate,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ascorbyl Nicotinate,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ascorbyl Phosphate Succinoyl Pentapeptide-12,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascorbyl Propyl Hyaluronate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascorbyl Retinoate,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascorbyl Stearate,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascorbyl Succinoyl Tetrapeptide-21,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Ascorbyl Tocopheryl Acetate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Ascorbyl Tocopheryl Maleate,Not Rated,"Functions: Antioxidant, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asimina Triloba Leaf Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspalathus Linearis Leaf,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspalathus Linearis Leaf/Stalk Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspalathus Linearis Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspalathus Linearis Water,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asparagus Cochinchinensis Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Asparagus Cochinchinensis Root Extract,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asparagus Lucidus Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Asparagus Lucidus Root Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asparagus Officinalis Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Asparagus Officinalis Meristem Cell Culture Conditioned Media,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asparagus Officinalis Meristem Cell Extract,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asparagus Officinalis Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Asparagus Officinalis Stem Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Asparagus Officinalis Stem Juice Vesicles,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asparagus Racemosus Root,Not Rated,"Functions: Antimicrobial, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asparagus Racemosus Root Extract,Not Rated,"Functions: Antimicrobial, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Asparagus Racemosus Root Powder,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspartame,Not Rated,Functions: Flavor. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Aloe Vera Leaf Ferment Filtrate,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Amaranthus Hypochondriacus Seed Ferment Filtrate,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Angelica Tenuissima Root Extract Ferment Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Angelica Tenuissima Root Ferment Extract,Not Rated,"Functions: Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Aspidosperma Quebracho Ferment,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Buckwheat Ferment Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Camellia Japonica Seed Ferment Extract Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Camellia Sinensis Leaf Extract Ferment Filtrate,Not Rated,"Functions: Antioxidant, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Camellia Sinensis Leaf Ferment Extract Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Camellia Sinensis Leaf Ferment Powder,Not Rated,"Functions: Antioxidant, Antiplaque. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Castanea Crenata Pellicle Ferment Extract Filtrate,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Defatted Soybean Seed Ferment Extract Filtrate,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Hippophae Rhamnoides Seed Ferment Filtrate,Not Rated,"Functions: Antioxidant, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Hydrolyzed Collagen Ferment Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Hydrolyzed Corn Starch Ferment Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Hydrolyzed Prunus Mume Seed Ferment Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Molasses Ferment Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Panax Ginseng Root Ferment Extract Filtrate,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Pear Leaf Ferment Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Prunus Serrulata Flower Ferment Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Prunus Yedoensis Flower Ferment Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Prunus Yedoensis Leaf Ferment Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Rice Bran Ferment Extract,Not Rated,"Functions: Humectant, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Rice Ferment,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Rice Ferment Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Rice Ferment Lees Extract Filtrate,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Rice Germ Ferment Extract Filtrate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Saccharomyces Rice Ferment Lees,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Saccharum Officinarum Stem Extract Ferment Filtrate,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Snail Secretion Filtrate Ferment Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Sorghum Bicolor Ferment Lees Extract,Not Rated,"Functions: Antioxidant, Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Soybean Germ Ferment,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Soybean Germ Ferment Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Soybean Germ Ferment Filtrate,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Soybean Seed Extract Ferment Extract Filtrate,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Soybean Seed Ferment Filtrate,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus/Soybean Shoot Ferment Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus/Tangerine Peel Ferment Extract Filtrate,Not Rated,"Functions: Hair Conditioning, Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aspergillus Ferment Extract Filtrate,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aspergillus Ferment Filtrate,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Asperula Odorata Flower/Leaf Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aster Ageratoides Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aster Glehnii Extract,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Asterionellopsis Glacialis Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aster Scaber Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aster Spathulifolius Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aster Spathulifolius Leaf/Stem Extract,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aster Spathulifolius Leaf/Stem Oil,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aster Spathulifolius Phytoplacenta Extract,Not Rated,"Functions: Antimicrobial, Hair Conditioning, Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aster Tataricus Root/Rhizome Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aster Tripolium Extract,Not Rated,"Functions: Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aster Yomena Callus Conditioned Media,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aster Yomena Callus Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aster Yomena Extract,Not Rated,"Functions: Skin Conditioning, Solvent, Surface Modifier, UV Filter. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astilbe Chinensis Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Astilbe Chinensis Root Extract,Not Rated,"Functions: Antioxidant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astragalin,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astragalus Gummifer Gum,Not Rated,"Functions: Binding, Emulsion Stabilizer, Film Forming, Fragrance, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astragalus Gummifer Root Extract,Not Rated,"Functions: Emulsion Stabilizer, Film Forming, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astragalus Koraiensis Root Extract,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astragalus Membranaceus Callus Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Astragalus Membranaceus Extract,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Astragalus Membranaceus Leaf Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astragalus Membranaceus Root Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astragalus Membranaceus Root Powder,Not Rated,"Functions: Abrasive, Fragrance, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astragalus Membranaceus Seed Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astragalus Membranaceus Sprout Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astragalus Sinicus Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Astragalus Sinicus Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Astrocaryum Murumuru Flower Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Astrocaryum Murumuru Fruit Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astrocaryum Murumuru Seed Powder,Not Rated,Functions: Abrasive. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Astrocaryum Tucuma Seed Butter,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astrocaryum Tucuma Seed Oil,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Astrocaryum Vulgare Fruit Oil,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Astrocaryum Vulgare Kernel Oil,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Astrocaryum Vulgare Oil PEG-8 Esters,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Astrocaryum Vulgare Oil Polyglyceryl-6 Esters,Not Rated,"Functions: Emollient, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Astrocaryum Vulgare Seed Butter,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
A-Terpinyl Acetate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Athrixia Phylicoides Leaf Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Atractylis Lyrata Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Atractylodes Chinensis Rhizome Extract,Not Rated,Functions: Astringent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Atractylodes Japonica Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Atractylodes Japonica Rhizome Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Atractylodes Japonica Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Atractylodes Japonica Root Oil,Not Rated,Functions: Bleaching. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Atractylodes Lancea Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Atractylodes Macrocephala Rhizome Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Atractylodes Macrocephala Root Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Atriplex Halimus Callus Extract,Not Rated,"Functions: Antioxidant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Atriplex Nummularia Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Attalea Maripa Seed Butter,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Attalea Speciosa Mesocarp Extract,Not Rated,"Functions: Film Forming, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Attapulgite,Not Rated,"Functions: Abrasive, Absorbent, Bulking, Opacifying, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aucoumea Klaineana Resin Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aurantiochytrium Limacinum Oil,Not Rated,"Functions: Antistatic, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aurantiochytrium Sp. Ab811026 Ferment Filtrate,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aureobasidium Pullulans/Citrus Unshiu Fruit Extract Ferment Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aureobasidium Pullulans/Dimocarpus Longan Fruit Extract Ferment Filtrate,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aureobasidium Pullulans/Magnolia Sieboldii Branch Extract Ferment Filtrate,Not Rated,Functions: Bleaching. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aureobasidium Pullulans/Olive Leaf Extract Ferment Filtrate,Not Rated,"Functions: Antioxidant, Astringent, Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aureobasidium Pullulans/Olive Oil Ferment Filtrate Extract,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aureobasidium Pullulans/Rice Bran Ferment,Not Rated,"Functions: Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Aureobasidium Pullulans/Sucrose Ferment Filtrate Extract,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aureobasidium Pullulans Ferment,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aureobasidium Pullulans Ferment Extract,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Aureobasidium Pullulans Ferment Filtrate,Not Rated,"Functions: Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Auricularia Auricula-Judae Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Auricularia Auricula-Judae Fruiting Body Extract,Not Rated,"Functions: Antioxidant, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Auricularia Polytricha Fruiting Body Extract,Not Rated,"Functions: Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Auxenochlorella Protothecoides Lysate Filtrate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Avenacosides,Not Rated,"Functions: Emollient, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Avenanthramides,Not Rated,"Functions: Antioxidant, Hair Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
