name,rating,description
Hydrolyzed Sponge,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Sponge Extract,Not Rated,"Functions: Film Forming, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Spongin,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Starch,Not Rated,"Functions: Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Starfish Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Strawberry Fruit,Not Rated,"Functions: Astringent, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Sturgeon Cartilage Extract,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Sturgeon Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Sturgeon Ovary Membrane Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Sulfonated Keratin,Not Rated,"Functions: Hair Conditioning, Humectant, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Sunflower Callus Culture Lysate Filtrate,Not Rated,"Functions: Antioxidant, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Sunflower Seed Wax,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Sweet Almond Protein,Not Rated,"Functions: Antistatic, Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Sweet Almond Seedcake,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Swiftlet Nest,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Swiftlet Nest Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Syzygium Samarangense Fruit Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Tabebuia Impetiginosa Leaf Extract,Not Rated,Functions: Antimicrobial. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Tamarindus Indica Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Tamarindus Indica Seed Polysaccharide,Not Rated,"Functions: Film Forming, Skin Conditioning, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Taraxacum Sinicum Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Theobroma Cacao Seed Butter,Not Rated,"Functions: Cleansing, Skin Conditioning, Emollient, Cleansing Agent, Surfactant - Foam Boosting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Theobroma Cacao Seed Meal,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Theobroma Grandiflorum Fruit,Not Rated,"Functions: Astringent, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Thuja Orientalis Seed Extract,Not Rated,"Functions: Bleaching, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Thymus Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Tiger Prawn Extract,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Tomato Skin,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Torulaspora Delbruekii Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Tremella Fuciformis Polysaccharide,Not Rated,"Functions: Humectant, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Tremella Fuciformis Sporocarp Extract,Not Rated,"Functions: Antioxidant, Film Forming, Hair Conditioning, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Trigonella Foenum-Graecum Seed Extract,Not Rated,"Functions: Film Forming, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Triticum Monococcum Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Triticum Spelta Starch,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Typha Angustifolia Pollen/Root Extract,Not Rated,"Functions: Antioxidant, Emollient, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Ulva Lactuca Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Ulva Pertusa Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Umbilical Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Va/Vinyl Acetoacetate Copolymer,Not Rated,"Functions: Binding, Film Forming, Nail Conditioning, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Vaccinium Myrtillus Leaf Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Vaccinium Vitis-Idaea Fruit,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Verbascum Thapsus Flower,Not Rated,"Functions: Antioxidant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Viola Tricolor Extract,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Vitis Labrusca Skin Extract,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Walnut Extract,Not Rated,"Functions: Antioxidant, Astringent, Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Wheat Bran,Not Rated,"Functions: Antioxidant, Humectant, Skin Conditioning, Emollient, Skin Protecting, UV Absorber. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Wheat Bran Extract,Not Rated,Functions: Bleaching. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Wheat Flour,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Wheat Germ Extract,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Wheat Gluten,Not Rated,"Functions: Moisturizing, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Wheat Gluten Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Wheat Protein/Cystine Bis-Pg-Propyl Silanetriol Copolymer,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Wheat Protein/Dimethicone PEG-7 Acetate,Not Rated,"Functions: Film Forming, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Wheat Protein/Dimethicone PEG-7 Phosphate Copolymer,Not Rated,"Functions: Film Forming, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Wheat Protein/PEG-20 Acetate Copolymer,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Wheat Protein/Pvp Crosspolymer,Not Rated,"Functions: Film Forming, Hair Conditioning, Hair Fixative. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Wheat Protein Pg-Propyl Methylsilanediol,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Wheat Protein Pg-Propyl Silanetriol,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Whey,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Whey Protein,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Wintergreen Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Wool,Not Rated,"Functions: Hair Conditioning, Humectant, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Wool Cuticle Protein,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Xanthomonas Campestris Polysaccharide,Not Rated,Functions: Bleaching. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Xanthomonas Campestris Polysaccharides,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Xylan,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Yeast,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Yogurt,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Yogurt Protein,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Zanthoxylum Piperitum Seed Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydrolyzed Zein,Not Rated,"Functions: Antistatic, Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydrolyzed Zizania Latifolia Leaf/Stem Extract,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydropuntia Edulis Callus Culture Extract,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroquinone,Not Rated,Functions: Light Stabilizer. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxy/Methoxy Soybean Oil,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyanasatil Retinoate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyanthraquinoneaminopropyl Methyl Morpholinium Methosulfate,Not Rated,Functions: Hair Dyeing. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxybenzaldehyde,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxybenzomorpholine,Not Rated,Functions: Hair Dyeing. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxybenzyl Alcohol,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxybutyl Methacrylate,Not Rated,Functions: Binding. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxybutyl Methylcellulose,Not Rated,"Functions: Binding, Emulsion Stabilizer, Film Forming, Light Stabilizer, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxybutyric Acid/Hydroxypentanoic Acid Copolymer,Not Rated,"Functions: Abrasive, Skin Conditioning, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxycapric Acid,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycaproyl Phytosphingosine,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxycaprylic Acid,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycapryloyl Phytosphingosine,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyceteth-60,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycetyl Hydroxyethyl Dimonium Chloride,Not Rated,"Functions: Antistatic, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxycetyl Hydroxyethylstearamide,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycetyl Isostearate,Not Rated,"Functions: Skin Conditioning, Emollient, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxycetyl Phosphate,Not Rated,"Functions: Light Stabilizer, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxycinnamic Acid,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycinnamoyl Dipeptide-27 Amide,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxycitronellal Dimethyl Acetal,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycitronellal-Indole Schiff Base,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycitronellal Methyl Anthranilate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycitronellol,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycitryl Palmitate,Not Rated,"Functions: Anti-Seborrheic, Astringent, Deodorant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxycortisone Succinate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycyclohexyl Ethyltrisiloxane Sapucainhate,Not Rated,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycyclohexyl Methyl Ketone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxycyclohexyl Phenyl Ketone,Not Rated,Functions: Binding. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxydaidzein,Not Rated,"Functions: Antioxidant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxydecyl Maltitol,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxydecyl Ubiquinone,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxydecyl Ubiquinone Linoleate,Not Rated,"Functions: Antioxidant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxydecyl Ubiquinoyl Dipalmitoyl Glycerate,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxydichlorodiphenyl Ether,Not Rated,Functions: Antimicrobial. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxydodecyl Dimethoxybenzamide,Not Rated,"Functions: Bleaching, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxydodecyl Hydroxyethyl Ethylenediamine/Methyl Acrylate Dendrimer,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethoxy Aminopyrazolopyridine HCL,Not Rated,Functions: Hair Dyeing. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethoxy Benzoyl Isopropanol,Not Rated,Functions: Reducing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethoxyethyl Urea,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethoxyphenol,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethoxyphenyl Butanone,Not Rated,"Functions: Preservative, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl/Methoxyethyl Acrylate Copolymer,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
"Hydroxyethyl-2,6-Dinitro-P-Anisidine",Not Rated,Functions: Hair Dyeing. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl-2-Nitro-P-Toluidine,Not Rated,Functions: Hair Dyeing. We have not yet rated this ingredient because we have not had a chance to review the research on it.
"Hydroxyethyl-3,4-Methylenedioxyaniline HCL",Not Rated,Functions: Hair Dyeing. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Acetomonium Pg-Dimethicone,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Acrylamide,Not Rated,Functions: Binding. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Acrylate/Methoxyethyl Acrylate Copolymer,Not Rated,Functions: Film Forming. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethylaminomethyl-P-Aminophenol,Not Rated,Functions: Hair Dyeing. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethylaminomethyl-P-Aminophenol HCL,Not Rated,Functions: Hair Dyeing. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Behenamidopropyl Dimonium Chloride,Not Rated,"Functions: Antistatic, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethylbutylamine Laureth Sulfate,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Carboxymethyl Cocamidopropylamine,Not Rated,"Functions: Cleansing, Hair Conditioning, Cleansing Agent, Surfactant - Foam Boosting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethylcellulose/Phosphorylcholine Glycol Acrylate Copolymer,Not Rated,"Functions: Film Forming, Hair Conditioning, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Cetearamidopropyldimonium Chloride,Not Rated,"Functions: Antistatic, Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Cetyldimonium Chloride,Not Rated,"Functions: Antistatic, Hair Conditioning, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Cetyldimonium Phosphate,Not Rated,"Functions: Antistatic, Hair Conditioning, Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Chitosan,Not Rated,"Functions: Film Forming, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Cyclodextrin,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyldiethonium Polyisobutenyl Triethylaminosuccinate,Not Rated,"Functions: Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Diethylenetriamine Dioleamide/Palmitamide,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Dimethicone Laurate,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Dimethylammonium Lactate,Not Rated,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Diphenyl Imidazoline,Not Rated,"Functions: Antistatic, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Erucamidopropyl Dimonium Chloride,Not Rated,"Functions: Antistatic, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Ethylene Dipalmitamide,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Furanhydroxynaphthoquinone,Not Rated,"Functions: Antimicrobial, Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Glyceryl Oleate/Stearate,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Hydroxypropyl C12-15 Alkoxypropylamine Oxide,Not Rated,"Functions: Cleansing, Hair Conditioning, Cleansing Agent, Surfactant - Foam Boosting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Imidazolidinone,Not Rated,Functions: Humectant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Isobutyl Piperidine Carboxylate,Not Rated,Functions: Antimicrobial. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Isostearyloxy Isopropanolamine,Not Rated,"Functions: Emulsion Stabilizer, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Laurdimonium Chloride,Not Rated,"Functions: Antistatic, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Methylthiopropenamide,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Methyltolylamine,Not Rated,"Functions: Film Forming, Nail Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Oleyl Dimonium Chloride,Not Rated,"Functions: Antistatic, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Palmityl Oxyhydroxypropyl Palmitamide,Not Rated,"Functions: Humectant, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Pantothenamide Mea,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Pei-1000,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Pei-1500,Not Rated,Functions: Cleansing Agent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Phenoxyacetate,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl-P-Phenylenediamine Sulfate,Not Rated,Functions: Hair Dyeing. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyethyl Sorbitol,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Stearamide-Mipa,Not Rated,"Functions: Antistatic, Opacifying, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyethyl Tallowdimonium Chloride,Not Rated,"Functions: Antistatic, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxygenistein,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxyisoleucine,Not Rated,"Functions: Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxyisopropyl Methacrylate,Not Rated,Functions: Solvent. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxylamine HCL,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxylamine Sulfate,Not Rated,Functions: Antioxidant. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxylated 2-Octanol,Not Rated,"Functions: Humectant, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxylated Docosahexaenoic Acid,Not Rated,Functions: Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxylated Fullerenes,Not Rated,"Functions: Antimicrobial, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxylated Jojoba Oil,Not Rated,"Functions: Hair Conditioning, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxylated Lanolin,Not Rated,"Functions: Antistatic, Binding, Film Forming, Skin Conditioning, Emollient, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxylated Methyl Soyate Trimethylolpropane Ether,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxylated Milk Glycerides,Not Rated,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxylauric Acid,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxylauroyl Phytosphingosine,Not Rated,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxylauryl/Hydroxymyristyl Betaine,Not Rated,"Functions: Cleansing Agent, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxymethoxybenzyl Pelargonamide,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxymethoxydihydrodaidzein Methyl Ether,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxymethoxyiodobenzyl Glycolamide Caprate,Not Rated,Functions: Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxymethoxyiodobenzyl Glycolamide Pelargonate,Not Rated,"Functions: Antioxidant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxymethoxyphenyl Propylmethylmethoxybenzofuran,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxymethyl Dioxoazabicyclooctane,Not Rated,Functions: Antimicrobial. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxymethylheptyl Methyl Ketone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxymethylhexyl Ethyl Ketone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxy Methyloctylphenol,Not Rated,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxy Methylphenylpyridinone,Not Rated,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.
Hydroxymethyl Pregnacalciferol,Not Rated,"Functions: Humectant, Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it."
Hydroxynonanone,Not Rated,Functions: Fragrance. We have not yet rated this ingredient because we have not had a chance to review the research on it.
